id,group,level,pronouns,sexuality,ethnicity,offering,learning_product,module,date_stamp,current_skill,desired_skill,final_skill,recommend,rating,clear,entertaining,relevant,informative,useful,inclusive,easy,difficult,long,short,lo_1,lo_2
70446,EC,6,SheHer,Heterosexual,Asian,778,I501,101,2020-06-00,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
70446,EC,6,SheHer,Heterosexual,Asian,778,I501,102,2020-06-00,3,5,4,true,7,false,false,false,false,false,true,false,false,false,false,NotMeet,Exceeded
70447,LotsMore,1,HeHim,NoAnswer,Asian,778,I501,101,2020-06-00,3,5,3,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70447,LotsMore,1,HeHim,NoAnswer,Asian,778,I501,102,2020-06-00,3,5,4,false,5,false,true,false,true,false,false,false,false,false,false,Exceeded,Exceeded
70448,LotsMore,3,NoAnswer,Heterosexual,NoAnswer,778,I501,101,2020-06-00,4,6,4,true,6,false,false,false,false,false,true,false,false,false,false,Meet,Exceeded
70448,LotsMore,3,NoAnswer,Heterosexual,NoAnswer,778,I501,102,2020-06-00,4,6,5,false,5,false,true,false,true,false,false,false,false,false,false,Meet,Exceeded
70449,CR,3,NoAnswer,NoAnswer,NoAnswer,778,I501,101,2020-06-00,1,3,1,true,8,true,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70449,CR,3,NoAnswer,NoAnswer,NoAnswer,778,I501,102,2020-06-00,1,3,2,false,4,true,false,false,true,false,true,false,false,false,false,Exceeded,Meet
70450,AS,6,TheyThem,Homosexual,Maui,778,I501,101,2020-06-00,2,4,3,true,10,true,true,false,true,false,false,false,false,false,false,Meet,Meet
70450,AS,6,TheyThem,Homosexual,Maui,778,I501,102,2020-06-00,2,4,3,true,8,false,true,true,false,false,false,false,false,false,false,NotMeet,Exceeded
70451,PM,4,SheHer,Heterosexual,Indigenous,778,I501,101,2020-06-00,3,7,3,false,3,false,false,false,false,false,true,false,false,false,false,Exceeded,NotMeet
70451,PM,4,SheHer,Heterosexual,Indigenous,778,I501,102,2020-06-00,3,7,3,false,3,false,false,false,false,false,true,false,false,false,false,NotMeet,Meet
70452,PE,6,SheHer,NoAnswer,Caucasian,778,I501,101,2020-06-00,2,4,2,false,3,false,true,false,true,false,false,false,false,false,false,Meet,Exceeded
70452,PE,6,SheHer,NoAnswer,Caucasian,778,I501,102,2020-06-00,2,4,2,true,6,false,false,false,true,true,true,false,false,false,false,Meet,Exceeded
70453,PE,6,HeHim,Bisexual,Caucasian,778,I501,101,2020-06-00,4,6,4,true,6,true,false,true,true,false,false,false,false,false,false,Exceeded,Meet
70453,PE,6,HeHim,Bisexual,Caucasian,778,I501,102,2020-06-00,4,6,5,true,7,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70454,CR,2,NoAnswer,Bisexual,Indigenous,778,I501,101,2020-06-00,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
70454,CR,2,NoAnswer,Bisexual,Indigenous,778,I501,102,2020-06-00,3,5,4,true,8,true,true,false,false,false,true,false,false,false,false,Exceeded,Meet
70455,AS,2,SheHer,Heterosexual,Maui,778,I501,101,2020-06-00,4,6,4,false,3,true,false,false,true,false,false,false,false,false,false,Meet,NotMeet
70455,AS,2,SheHer,Heterosexual,Maui,778,I501,102,2020-06-00,4,6,5,true,7,false,false,true,true,false,true,false,false,false,false,Exceeded,NotMeet
70456,PE,5,TheyThem,Heterosexual,Maui,778,I501,101,2020-06-00,3,5,3,true,7,true,false,false,true,false,true,false,false,false,false,NotMeet,Exceeded
70456,PE,5,TheyThem,Heterosexual,Maui,778,I501,102,2020-06-00,3,5,4,true,10,false,true,false,true,false,true,false,false,false,false,Exceeded,NotMeet
70457,FB,2,HeHim,Homosexual,Asian,778,I501,101,2020-06-00,0,2,0,true,7,true,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70457,FB,2,HeHim,Homosexual,Asian,778,I501,102,2020-06-00,0,2,1,false,4,false,false,true,false,true,true,false,false,false,false,Exceeded,Meet
70458,IS,3,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70458,IS,3,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,4,6,4,true,6,false,true,false,false,true,false,false,false,false,false,Exceeded,NotMeet
70459,FB,2,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,4,6,4,false,5,true,true,true,true,false,true,false,false,false,false,NotMeet,Exceeded
70459,FB,2,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,4,6,5,true,10,false,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
70460,CR,4,HeHim,Bisexual,Indigenous,778,I501,101,2020-06-00,0,4,0,false,3,true,false,false,false,false,false,false,false,false,false,NotMeet,Meet
70460,CR,4,HeHim,Bisexual,Indigenous,778,I501,102,2020-06-00,0,4,1,true,10,false,false,true,true,true,true,false,false,false,false,NotMeet,NotMeet
70461,PM,6,TheyThem,Heterosexual,Indigenous,778,I501,101,2020-06-00,2,4,2,true,7,true,false,true,false,true,false,false,false,false,false,Meet,Exceeded
70461,PM,6,TheyThem,Heterosexual,Indigenous,778,I501,102,2020-06-00,2,4,3,false,5,false,false,false,false,false,true,false,false,false,false,NotMeet,NotMeet
70462,PM,5,SheHer,Heterosexual,Caucasian,778,I501,101,2020-06-00,0,2,0,false,5,true,false,false,true,true,true,false,false,false,false,Meet,Exceeded
70462,PM,5,SheHer,Heterosexual,Caucasian,778,I501,102,2020-06-00,0,2,0,false,4,false,false,false,false,false,true,false,false,false,false,Exceeded,Exceeded
70463,CR,4,TheyThem,Heterosexual,Black,778,I501,101,2020-06-00,4,6,4,false,4,false,false,false,false,true,false,false,false,false,false,Exceeded,Meet
70463,CR,4,TheyThem,Heterosexual,Black,778,I501,102,2020-06-00,4,6,5,true,8,false,true,true,false,false,false,false,false,false,false,Exceeded,Exceeded
70464,AS,6,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,1,3,1,false,5,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70464,AS,6,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,1,3,2,true,8,false,true,false,true,false,false,false,false,false,false,NotMeet,Meet
70465,PE,5,TheyThem,Heterosexual,Asian,778,I501,101,2020-06-00,3,5,3,false,4,false,false,false,false,false,true,false,false,false,false,NotMeet,Meet
70465,PE,5,TheyThem,Heterosexual,Asian,778,I501,102,2020-06-00,3,5,3,false,3,true,false,false,true,true,true,false,false,false,false,Exceeded,Meet
70466,FB,5,TheyThem,Bisexual,Indigenous,778,I501,101,2020-06-00,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
70466,FB,5,TheyThem,Bisexual,Indigenous,778,I501,102,2020-06-00,4,6,4,false,4,false,false,true,false,false,false,false,false,false,false,Meet,Meet
70467,PE,3,NoAnswer,NoAnswer,NoAnswer,778,I501,101,2020-06-00,0,3,1,true,10,false,false,false,true,true,false,false,false,false,false,Exceeded,NotMeet
70467,PE,3,NoAnswer,NoAnswer,NoAnswer,778,I501,102,2020-06-00,0,3,1,true,7,false,false,true,false,true,false,false,false,false,false,Exceeded,Meet
70468,PE,6,HeHim,Heterosexual,NoAnswer,778,I501,101,2020-06-00,3,5,3,false,3,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
70468,PE,6,HeHim,Heterosexual,NoAnswer,778,I501,102,2020-06-00,3,5,3,false,4,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70469,AS,4,NoAnswer,Heterosexual,Caucasian,778,I501,101,2020-06-00,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70469,AS,4,NoAnswer,Heterosexual,Caucasian,778,I501,102,2020-06-00,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70470,AS,1,NoAnswer,NoAnswer,Black,778,I501,101,2020-06-00,0,3,0,true,8,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
70470,AS,1,NoAnswer,NoAnswer,Black,778,I501,102,2020-06-00,0,3,1,true,10,false,false,false,true,false,false,false,false,false,false,Exceeded,Meet
70471,CR,5,TheyThem,Heterosexual,Black,778,I501,101,2020-06-00,0,2,0,true,7,false,false,false,false,false,false,false,false,false,false,Exceeded,Exceeded
70471,CR,5,TheyThem,Heterosexual,Black,778,I501,102,2020-06-00,0,2,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70472,AS,5,HeHim,Homosexual,Caucasian,778,I501,101,2020-06-00,2,4,2,true,7,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
70472,AS,5,HeHim,Homosexual,Caucasian,778,I501,102,2020-06-00,2,4,3,false,3,false,false,false,false,false,true,false,false,false,false,Meet,Exceeded
70473,LotsMore,3,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,0,2,0,false,4,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70473,LotsMore,3,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70474,PE,3,TheyThem,Bisexual,Maui,778,I501,101,2020-06-00,1,3,1,false,5,false,false,true,true,false,false,false,false,false,false,Exceeded,Meet
70474,PE,3,TheyThem,Bisexual,Maui,778,I501,102,2020-06-00,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70475,EC,6,TheyThem,Heterosexual,Maui,778,I501,101,2020-06-00,3,5,3,true,7,false,false,false,false,false,false,false,false,false,false,Meet,Exceeded
70475,EC,6,TheyThem,Heterosexual,Maui,778,I501,102,2020-06-00,3,5,4,true,6,false,false,false,false,false,true,false,false,false,false,Exceeded,NotMeet
70476,FB,4,HeHim,Heterosexual,Asian,778,I501,101,2020-06-00,3,5,3,true,8,false,false,true,false,false,true,false,false,false,false,Meet,Meet
70476,FB,4,HeHim,Heterosexual,Asian,778,I501,102,2020-06-00,3,5,4,false,5,false,true,false,true,false,true,false,false,false,false,Exceeded,Exceeded
70477,CR,6,SheHer,Heterosexual,NoAnswer,778,I501,101,2020-06-00,6,8,6,true,8,false,false,true,true,false,false,false,false,false,false,Meet,Meet
70477,CR,6,SheHer,Heterosexual,NoAnswer,778,I501,102,2020-06-00,6,8,7,true,7,false,false,false,false,false,true,false,false,false,false,Exceeded,Exceeded
70478,FB,3,TheyThem,Heterosexual,Caucasian,778,I501,101,2020-06-00,3,6,3,true,7,true,true,true,true,false,true,false,false,false,false,Meet,Exceeded
70478,FB,3,TheyThem,Heterosexual,Caucasian,778,I501,102,2020-06-00,3,6,4,true,6,false,false,false,false,false,true,false,false,false,false,NotMeet,Meet
70479,PE,1,NoAnswer,Heterosexual,Maui,778,I501,101,2020-06-00,2,4,2,false,5,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
70479,PE,1,NoAnswer,Heterosexual,Maui,778,I501,102,2020-06-00,2,4,3,true,6,false,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
70480,IS,1,TheyThem,Heterosexual,Asian,778,I501,101,2020-06-00,0,2,1,true,10,true,true,true,true,false,false,false,false,false,false,Exceeded,NotMeet
70480,IS,1,TheyThem,Heterosexual,Asian,778,I501,102,2020-06-00,0,2,1,true,6,false,false,true,false,true,true,false,false,false,false,NotMeet,Exceeded
70481,PM,5,TheyThem,Homosexual,NoAnswer,778,I501,101,2020-06-00,4,6,4,false,3,true,false,true,false,true,false,false,false,false,false,NotMeet,NotMeet
70481,PM,5,TheyThem,Homosexual,NoAnswer,778,I501,102,2020-06-00,4,6,5,true,10,false,true,false,true,false,true,false,false,false,false,Meet,Exceeded
70482,FB,2,HeHim,Bisexual,Caucasian,778,I501,101,2020-06-00,1,3,1,true,6,true,true,true,true,false,false,false,false,false,false,Meet,Exceeded
70482,FB,2,HeHim,Bisexual,Caucasian,778,I501,102,2020-06-00,1,3,2,true,10,true,true,true,true,false,true,false,false,false,false,Exceeded,Exceeded
70483,FB,1,HeHim,Bisexual,Caucasian,778,I501,101,2020-06-00,4,6,4,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70483,FB,1,HeHim,Bisexual,Caucasian,778,I501,102,2020-06-00,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
70484,PE,5,NoAnswer,Homosexual,Asian,778,I501,101,2020-06-00,0,2,0,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70484,PE,5,NoAnswer,Homosexual,Asian,778,I501,102,2020-06-00,0,2,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70485,EC,5,HeHim,Heterosexual,NoAnswer,778,I501,101,2020-06-00,2,4,2,true,8,true,false,false,true,true,false,false,false,false,false,NotMeet,Exceeded
70485,EC,5,HeHim,Heterosexual,NoAnswer,778,I501,102,2020-06-00,2,4,3,true,7,false,true,false,true,false,true,false,false,false,false,Exceeded,NotMeet
70486,AS,1,TheyThem,Bisexual,Caucasian,778,I501,101,2020-06-00,5,7,5,false,3,false,true,false,true,false,false,false,false,false,false,Exceeded,Meet
70486,AS,1,TheyThem,Bisexual,Caucasian,778,I501,102,2020-06-00,5,7,5,false,5,false,false,false,true,false,false,false,false,false,false,NotMeet,Meet
70487,EC,5,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,1,3,1,true,6,true,false,false,true,true,false,false,false,false,false,Exceeded,Exceeded
70487,EC,5,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,1,3,1,false,3,false,true,false,false,false,true,false,false,false,false,Exceeded,Exceeded
70488,FB,1,NoAnswer,Homosexual,Indigenous,778,I501,101,2020-06-00,0,2,0,true,6,true,false,false,true,true,false,false,false,false,false,NotMeet,NotMeet
70488,FB,1,NoAnswer,Homosexual,Indigenous,778,I501,102,2020-06-00,0,2,1,false,4,false,true,false,false,false,true,false,false,false,false,Exceeded,Exceeded
70489,AS,2,SheHer,Heterosexual,Indigenous,778,I501,101,2020-06-00,2,4,2,false,3,false,false,false,true,false,false,false,false,false,false,NotMeet,Meet
70489,AS,2,SheHer,Heterosexual,Indigenous,778,I501,102,2020-06-00,2,4,2,true,6,true,false,false,false,true,true,false,false,false,false,Meet,Meet
70490,AS,6,SheHer,NoAnswer,Black,778,I501,101,2020-06-00,0,2,0,false,5,true,false,false,false,true,true,false,false,false,false,Exceeded,Exceeded
70490,AS,6,SheHer,NoAnswer,Black,778,I501,102,2020-06-00,0,2,1,false,5,true,true,true,false,false,true,false,false,false,false,Meet,NotMeet
70491,FB,4,NoAnswer,Heterosexual,Maui,778,I501,101,2020-06-00,1,3,1,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70491,FB,4,NoAnswer,Heterosexual,Maui,778,I501,102,2020-06-00,1,3,1,false,3,false,false,true,false,false,false,false,false,false,false,Meet,NotMeet
70492,PE,2,TheyThem,Homosexual,Caucasian,778,I501,101,2020-06-00,1,3,1,false,3,false,false,true,true,false,false,false,false,false,false,Meet,Exceeded
70492,PE,2,TheyThem,Homosexual,Caucasian,778,I501,102,2020-06-00,1,3,1,true,6,false,false,false,true,false,true,false,false,false,false,Meet,NotMeet
70493,CR,2,TheyThem,Heterosexual,Caucasian,778,I501,101,2020-06-00,5,7,5,true,7,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70493,CR,2,TheyThem,Heterosexual,Caucasian,778,I501,102,2020-06-00,5,7,6,true,8,true,false,false,true,true,true,false,false,false,false,Exceeded,Meet
70494,PE,6,SheHer,Heterosexual,Asian,778,I501,101,2020-06-00,0,2,0,true,9,true,true,true,true,true,false,false,false,false,false,Exceeded,Meet
70494,PE,6,SheHer,Heterosexual,Asian,778,I501,102,2020-06-00,0,2,1,true,10,true,true,true,false,true,true,false,false,false,false,Exceeded,Exceeded
70495,LotsMore,5,HeHim,Heterosexual,Indigenous,778,I501,101,2020-06-00,1,3,1,true,7,true,true,true,false,true,false,false,false,false,false,Meet,Meet
70495,LotsMore,5,HeHim,Heterosexual,Indigenous,778,I501,102,2020-06-00,1,3,2,true,9,false,false,false,false,false,true,false,false,false,false,Exceeded,NotMeet
70496,PM,1,HeHim,Heterosexual,NoAnswer,778,I501,101,2020-06-00,1,3,1,true,7,true,true,false,false,true,true,false,false,false,false,Exceeded,Exceeded
70496,PM,1,HeHim,Heterosexual,NoAnswer,778,I501,102,2020-06-00,1,3,2,true,8,true,false,false,false,true,true,false,false,false,false,Exceeded,Exceeded
70497,FB,2,NoAnswer,Heterosexual,Asian,778,I501,101,2020-06-00,1,3,1,true,6,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
70497,FB,2,NoAnswer,Heterosexual,Asian,778,I501,102,2020-06-00,1,3,2,true,10,false,true,true,false,false,false,false,false,false,false,Exceeded,NotMeet
70498,AS,4,HeHim,Heterosexual,Black,778,I501,101,2020-06-00,4,6,4,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70498,AS,4,HeHim,Heterosexual,Black,778,I501,102,2020-06-00,4,6,5,true,7,true,true,true,false,true,false,false,false,false,false,Exceeded,Meet
70499,CR,6,HeHim,Homosexual,Black,778,I501,101,2020-06-00,9,11,9,false,3,false,true,true,false,true,true,false,false,false,false,Meet,NotMeet
70499,CR,6,HeHim,Homosexual,Black,778,I501,102,2020-06-00,9,11,10,true,8,true,true,true,false,false,true,false,false,false,false,Exceeded,Exceeded
71001,IS,2,TheyThem,Heterosexual,Caucasian,779,I501,101,2020-06-01,1,3,2,true,10,true,false,true,false,true,true,false,false,false,false,Exceeded,Exceeded
71001,IS,2,TheyThem,Heterosexual,Caucasian,779,I501,102,2020-06-01,1,3,3,true,10,false,true,true,true,true,true,false,false,false,false,Meet,Meet
71002,AS,4,NoAnswer,Homosexual,Asian,779,I501,101,2020-06-01,2,4,2,true,7,false,false,false,false,false,true,false,false,false,false,Exceeded,Exceeded
71002,AS,4,NoAnswer,Homosexual,Asian,779,I501,102,2020-06-01,2,4,3,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
71003,EC,5,TheyThem,Heterosexual,Indigenous,779,I501,101,2020-06-01,5,7,5,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
71003,EC,5,TheyThem,Heterosexual,Indigenous,779,I501,102,2020-06-01,5,7,6,true,6,false,true,true,true,false,true,false,false,false,false,Exceeded,NotMeet
71004,LotsMore,6,SheHer,Homosexual,Indigenous,779,I501,101,2020-06-01,4,6,5,true,10,true,false,false,false,false,false,false,false,false,false,Exceeded,Exceeded
71004,LotsMore,6,SheHer,Homosexual,Indigenous,779,I501,102,2020-06-01,4,6,5,true,9,true,true,true,true,true,false,false,false,false,false,Meet,Exceeded
71005,AS,5,HeHim,Heterosexual,Maui,779,I501,101,2020-06-01,5,7,5,true,9,true,false,true,true,true,false,false,false,false,false,Exceeded,Meet
71005,AS,5,HeHim,Heterosexual,Maui,779,I501,102,2020-06-01,5,7,6,true,7,true,true,true,false,true,true,false,false,false,false,Exceeded,Meet
71006,AS,1,TheyThem,Heterosexual,Asian,779,I501,101,2020-06-01,2,4,3,true,10,true,false,true,true,false,true,false,false,false,false,Exceeded,Meet
71006,AS,1,TheyThem,Heterosexual,Asian,779,I501,102,2020-06-01,2,4,3,false,3,true,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
71007,PM,6,SheHer,Heterosexual,Indigenous,779,I501,101,2020-06-01,0,2,0,false,4,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
71007,PM,6,SheHer,Heterosexual,Indigenous,779,I501,102,2020-06-01,0,2,0,false,5,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
71008,FB,5,NoAnswer,Bisexual,NoAnswer,779,I501,101,2020-06-01,2,4,2,true,8,false,true,true,true,false,true,false,false,false,false,Exceeded,Meet
71008,FB,5,NoAnswer,Bisexual,NoAnswer,779,I501,102,2020-06-01,2,4,3,true,7,false,true,false,true,true,true,false,false,false,false,Exceeded,Exceeded
71009,IS,2,TheyThem,Heterosexual,Black,779,I501,101,2020-06-01,6,8,6,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
71009,IS,2,TheyThem,Heterosexual,Black,779,I501,102,2020-06-01,6,8,6,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
71010,PM,5,TheyThem,NoAnswer,Black,779,I501,101,2020-06-01,2,4,2,false,5,false,false,false,true,false,false,false,false,false,false,Meet,NotMeet
71010,PM,5,TheyThem,NoAnswer,Black,779,I501,102,2020-06-01,2,4,3,false,5,false,true,true,false,true,true,false,false,false,false,Exceeded,Meet
71011,LotsMore,3,NoAnswer,Heterosexual,Caucasian,779,I501,101,2020-06-01,2,4,2,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
71011,LotsMore,3,NoAnswer,Heterosexual,Caucasian,779,I501,102,2020-06-01,2,4,3,true,6,false,false,false,false,false,false,false,false,false,false,Exceeded,Exceeded
